column,value,count,pct,status
job_id,AIJOB0145,1,0.06666666666666667,OBSERVED
job_id,AIJOB1060,1,0.06666666666666667,OBSERVED
job_id,AIJOB1061,1,0.06666666666666667,OBSERVED
job_id,AIJOB0261,1,0.06666666666666667,OBSERVED
job_id,AIJOB1063,1,0.06666666666666667,OBSERVED
job_id,AIJOB1064,1,0.06666666666666667,OBSERVED
job_id,AIJOB1065,1,0.06666666666666667,OBSERVED
job_id,AIJOB1066,1,0.06666666666666667,OBSERVED
job_id,AIJOB1067,1,0.06666666666666667,OBSERVED
job_id,AIJOB1068,1,0.06666666666666667,OBSERVED
job_id,AIJOB1069,1,0.06666666666666667,OBSERVED
job_id,AIJOB1070,1,0.06666666666666667,OBSERVED
job_id,AIJOB1071,1,0.06666666666666667,OBSERVED
job_id,AIJOB1072,1,0.06666666666666667,OBSERVED
job_id,AIJOB1073,1,0.06666666666666667,OBSERVED
job_id,AIJOB1074,1,0.06666666666666667,OBSERVED
job_id,AIJOB0271,1,0.06666666666666667,OBSERVED
job_id,AIJOB0405,1,0.06666666666666667,OBSERVED
job_id,AIJOB1077,1,0.06666666666666667,OBSERVED
job_id,AIJOB0467,1,0.06666666666666667,OBSERVED
job_id,AIJOB0531,1,0.06666666666666667,OBSERVED
job_id,AIJOB1080,1,0.06666666666666667,OBSERVED
job_id,AIJOB0565,1,0.06666666666666667,OBSERVED
job_id,AIJOB1082,1,0.06666666666666667,OBSERVED
job_id,AIJOB0573,1,0.06666666666666667,OBSERVED
job_id,AIJOB0664,1,0.06666666666666667,OBSERVED
job_id,AIJOB1085,1,0.06666666666666667,OBSERVED
job_id,AIJOB1086,1,0.06666666666666667,OBSERVED
job_id,AIJOB1087,1,0.06666666666666667,OBSERVED
job_id,AIJOB0665,1,0.06666666666666667,OBSERVED
job_id,AIJOB1089,1,0.06666666666666667,OBSERVED
job_id,AIJOB1090,1,0.06666666666666667,OBSERVED
job_id,AIJOB1091,1,0.06666666666666667,OBSERVED
job_id,AIJOB1092,1,0.06666666666666667,OBSERVED
job_id,AIJOB1093,1,0.06666666666666667,OBSERVED
job_id,AIJOB1094,1,0.06666666666666667,OBSERVED
job_id,AIJOB0667,1,0.06666666666666667,OBSERVED
job_id,AIJOB1096,1,0.06666666666666667,OBSERVED
job_id,AIJOB1097,1,0.06666666666666667,OBSERVED
job_id,AIJOB1098,1,0.06666666666666667,OBSERVED
job_id,AIJOB1099,1,0.06666666666666667,OBSERVED
job_id,AIJOB1100,1,0.06666666666666667,OBSERVED
job_id,AIJOB1101,1,0.06666666666666667,OBSERVED
job_id,AIJOB1102,1,0.06666666666666667,OBSERVED
job_id,AIJOB1103,1,0.06666666666666667,OBSERVED
job_id,AIJOB1104,1,0.06666666666666667,OBSERVED
job_id,AIJOB0719,1,0.06666666666666667,OBSERVED
job_id,AIJOB1106,1,0.06666666666666667,OBSERVED
job_id,AIJOB0746,1,0.06666666666666667,OBSERVED
job_id,AIJOB1108,1,0.06666666666666667,OBSERVED
job_id,AIJOB0856,1,0.06666666666666667,OBSERVED
